cod;descricao;ean
1;SUCROFER-20MG/ML IV CX 5 AMP 5ML;8902344901147
3;ENCONTRE NORIPURUM IV 100MG 5ML SUCROFER C NO CLIQUEFARMA;8902344901147
3;SUCROFER 20 MG ML SOL INJ CT 5 AMP VD INC X 5 ML - BULA - CLIQUEFARMA;8902344901147
3;SUCROFER 20MG/ML, 5 AMPOLAS COM 5ML DE SOLUÇÃO INJETÁVEL DE USO;8902344901147
1;HIDROXIDO DE FERRO (SACARATO) 20MG/ML SOLUCAO INJETAVEL IV AMPOLA 5ML - UNIAO QUIM;8902344901147
3;ENCONTRE SACARATO DE HIDROXIDO FERRICO NO CLIQUEFARMA, PREÇO E;8902344901147
3;ITEM Nº 104 - HIDRÓXIDO DE FERRO III - UASG 160322 - SIGA PREGÃO;8902344901147
3;ITEM Nº 41 - HIDRÓXIDO DE FERRO III - UASG 155008 - SIGA PREGÃO;8902344901147
1;DFLAM 25MG/ML INJ CX 10 AMP X 3 ML IM;8902344465144
3;DFLAM TM - BULASMED;8902344465144
3;DFLAM TM 25MG/ML, CAIXA COM 10 AMPOLAS COM 3ML DE SOLUÇÃO DE;8902344465144
3;DICLOFENACO SODICO 25MG/ML SOLUÇÃO INJETÁVEL 3ML UNIÃO QUÍMICA;8902344465144
1;DICLOF. SOD. 75MG 3ML INJ (DFLAN) UNIAO QUIMICA;8902344465144
3;DICLOFENACO SODICO 75 MG INJETAVEL COM 3 ML UNIAO QUIMICA;8902344465144
1;DICLOF. SODICO 75MG AMP 3ML (C/10);8902344465144
3;DICLOFENACO DE SÓDIO 75MG INJETÁVEL 3ML (VOLTAREM) - HYPOFARMA;8902344465144
3;DICLOFENACO SODICO 75 MG INJETAVEL COM 3 ML UNIAO QUIMICA;8902344465144
3;DICLOFENACO SODICO 75MG/3ML C - FARMAVISA MEDICAMENTOS;8902344465144
3;DICLOFENACO SODICO 75MG/3ML C/ 10AMP IM;8902344465144
3;DICLOFENACO SODICO 75MG/3ML C/100AMP - ZILFARMA;8902344465144
3;DICLOFENACO SÓDICO 75MG INJETÁVEL 5 AMPOLAS 3ML;8902344465144
3;VOLTAREN 75MG INJETÁVEL C/ 1 AMPOLA DE 3 ML - DROGARIA MINAS-BRASIL;8902344465144
1;DICLOFENACO SODICO 25MG/ML 3ML DFLAM UNIAO QUIMICA;8902344465144
3;DFLAM TM | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344465144
3;DICLOFENACO SODICO 25MG/ML SOLUCAO INJETAVEL 5 AMPOLAS - PANVEL;8902344465144
3;DICLOFENACO SODICO 25MG/ML SOLUÇÃO INJETÁVEL 3ML - DROGA RAIA;8902344465144
3;DICLOFENACO SODICO 25MG/ML SOLUÇÃO INJETÁVEL 3ML UNIÃO - DROGASIL;8902344465144
3;DICLOFENACO SODICO | EQUIVALENTES;8902344465144
3;DICLOFENACO SÓDICO - UNIÃO QUÍMICA;8902344465144
3;DICLOFENACO SÓDICO 25MG/ML 5 AMPOLAS 3ML UNIÃO QUÍMICA;8902344465144
3;DICLOFENACO SÓDICO 25MG/ML GENÉRICO UNIÃO QUÍMICA 5 AMPOLAS;8902344465144
3;DICLOFENACO SÓDICO | UNIÃO QUÍMICA FARMACÊUTICA;8902344465144
1;DICLOFENACO SODICO 75MG/3ML (MEIZLER/CLARIS);8902344465144
3;DICLOFENACO DE SÓDIO 75MG INJETÁVEL 3ML (VOLTAREM) - HYPOFARMA;8902344465144
3;DICLOFENACO SODICO 75MG/3ML C/50AMP IM;8902344465144
3;DICLOFENACO SODICO | EQUIVALENTES;8902344465144
3;DICLOFENACO SÓDICO 75MG INJETÁVEL 5 AMPOLAS 3ML;8902344465144
1;DFLAM TM (DICLOFENACO SÃ“DICO) 25 MG/ML SOL INJ CX 10 AMP VD INC X 3 ML;8902344465120
3;DFLAM TM - BULASMED;8902344465120
3;DFLAM TM | UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;8902344465120
3;DFLAM TM: BULA, PARA QUE SERVE E COMO USAR - CONSULTA REMÉDIOS;8902344465120
3;ENCONTRE DICLOFENACO SODICO 25 MG ML SOL INJ CX 50 AMP VD INC X 3;8902344465120
1;BUPICAN HEAVY 5MG/ML INJ CX 10 AMP X 4 ML;8902344419178
3;BUPICAN 5MG/ML SOL INJ CX 10 AMP X 4ML - BLUESOFT COSMOS;8902344419178
3;BUPICAN HEAVY - UNIÃO QUÍMICA CONECTA;8902344419178
3;BUPICAN HEAVY - UNIÃO QUÍMICA;8902344419178
3;BUPICAN HEAVY 5 MG / ML CLARIS SOLUCAO INJETAVEL COM;8902344419178
3;BUPICAN HEAVY 5 MG/ML SOLUÇÃO INJETÁVEL 4 ML - 10 AMPOLAS DE;8902344419178
3;BUPICAN HEAVY COM MENOR PREÇO E ENTREGA RÁPIDA, COMPRE ONLINE;8902344419178
3;ENCONTRE BUPICAN HEAVY 5 MG ML SOL INJ CX 01 AMP VD INC X 4 ML;8902344419178
1;BUPIVACAINA  0,5% 4ML + GLICOSE ( PESADA ) GENERICO HYPOFARMA;8902344419178
3;BULA DO CLORIDRATO DE BUPIVACAÍNA HIPERBÁRICA HYPOFARMA;8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
3;CLORIDRATO DE BUPIVACAÍNA HIPERBÁRICA | HYPOFARMA;8902344419178
3;MEDICAMENTOS HYPOFARMA;8902344419178
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) NAO ESTERIL NEOCAINA CRISTALIA;8902344419178
3;NEOCAÍNA 0,50% PESADA C/40 AMPOLAS 4ML - CRISTÁLIA;8902344419178
3;NEOCAÍNA CLORIDRATO BUPIVACAÍNA ISOBÁRICA 0,5% 4ML;8902344419178
3;NEOCAÍNA® - PESADA - SOLUÇÃO INJETÁVEL 0,5% - CRISTÁLIA;8902344419178
1;BUPIVACAINA 0,5% 4ML + GLICOSE ( PESADA ) UNIAO QUIMICA;8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
3;CLORIDRATO DE BUPIVACAÍNA + GLICOSE - CONSULTA REMÉDIOS;8902344419178
3;NEOCAÍNA 0,50% PESADA C/40 AMPOLAS 4ML - CRISTÁLIA;8902344419178
1;BUPIVACAINA 0,5% 4ML + GLICOSE (PESADA) UNIAO QUIMICA;8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
3;CLORIDRATO DE BUPIVACAÍNA + GLICOSE - CONSULTA REMÉDIOS;8902344419178
3;NEOCAÍNA 0,50% PESADA C/40 AMPOLAS 4ML - CRISTÁLIA;8902344419178
1;BUPIVACAINA 20MG CLORIDRATO,GLICOSE ANID (UNIAO Q/CLARIS);8902344419178
1;BUPIVACAINA CLOR.0,5% PESADA 10AMP 4ML (BUPICAN HE BUPICAN HEAVY - UNIAO QUIMICA;8902344419178
3;BUPICAN HEAVY - UNIÃO QUÍMICA CONECTA;8902344419178
3;BUPICAN HEAVY - UNIÃO QUÍMICA;8902344419178
3;BUPICAN HEAVY: BULA, PARA QUE SERVE E COMO USAR | CR;8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
3;REGISTRO ANVISA Nº 1049714480051 - BUPICAN - VÁLIDO - SMERP;8902344419178
1;BUPIVACAINA+GLICOSE 5MG ML+80MG ML 4ML PESADA CX C 10 AMP;8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
3;BUPIVACAINA 5MG/ML + GLICOSE 80MG/ML SOL. INJ. 4ML;8902344419178
3;NEOCAÍNA PESADA 5MG/ML + 80MG/ML, CAIXA COM ESTOJO COM 40;8902344419178
1;NEOCAINA 0,5% PES.10X4M (BUPIV+GLICOS);8902344419178
3;BUPIVACAINA 0,5% HIPERB PESADA C/ GLICOSE 50X4ML;8902344419178
1;BUPICAN HEAVY (CLORIDRATO DE BUPIVACAINA C/ GLICOSE) 5MG/ML SOL INJ CX C/10 AMP VD TRANS X 4ML;8902344419147
3;REGISTRO ANVISA Nº 1049714480051 - BUPICAN - VÁLIDO - SMERP;8902344419147
1;PROPOFOL 1% 10MG ML F A DE 50ML;8902344341325
3;PROPOFOL - GUIA FARMACÊUTICO;8902344341325
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341325
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341325
1;PROPOFOL 1% 5FA 50ML (PROVIVE)(C1) - UNIAO QUIMICA;8902344341325
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341325
3;PROVIVE 1% (PROPOFOL) 10MG/ML, 5FA 20ML, IV, P344/98 C1, AD/PED;8902344341325
3;PROVIVE 10MG/ML, CAIXA COM 1 FRASCO-AMPOLA COM 50ML DE;8902344341325
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341325
1;PROPOFOL 1% 5X50ML P344/98 (PROVIVE) C1 UNIAO QUIMICA;8902344341325
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341325
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341325
3;PROVIVE 1% (PROPOFOL) 10MG/ML, 5FA 20ML, IV, P344/98 C1, AD/PED;8902344341325
1;PROPOFOL 1% 5X50ML P344/98 (PROVIVE) UNIAO QUIMICA C1;8902344341325
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341325
3;PROPOFOL (PROPOTIL) 1% 5APX20ML IV P344/98 C1-MIDFARMA;8902344341325
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341325
1;PROPOFOL 10MG/ML 50ML (UNIAO Q/CLARIS);8902344341325
3;ITEM Nº 35 - PROPOFOL | PREGÃO Nº 6/2020 - UASG 765720;8902344341325
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341325
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341325
1;PROVIVE;8902344341325
3;BULA DO PROVIVE | BLOG DR. CONSULTA;8902344341325
3;PROVIVE - UNIÃO QUÍMICA CONECTA;8902344341325
3;PROVIVE 1% - UNIÃO QUÍMICA;8902344341325
3;PROVIVE 10 MG/ML EMULSÃO INJETÁVEL 50 ML COM O - FARMAINDEX;8902344341325
1;PROVIVE 1% 50ML 5UN (C1);8902344341325
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341325
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341325
3;PROVIVE - UNIÃO QUÍMICA CONECTA;8902344341325
3;PROVIVE 1% - UNIÃO QUÍMICA;8902344341325
3;PROVIVE 10MG/ML, CAIXA COM 1 FRASCO-AMPOLA COM 50ML DE;8902344341325
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341325
1;PROPOFOL  10MG/ML 50ML (PROVIVE 1%)  [LISTA C1] (EMB. HOSP.) UNIAO QUIMICA CLARIS;8902344341318
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 1 FRASCO-AMPOLA COM 50ML DE;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341318
1;PROPOFOL (C1) 10MG/ML CX C/ 1 FR 50ML - UNIAO QUIMICA - PROVIVE;8902344341318
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341318
3;PROVIVE (PROPOFOL) (C1) - 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS;8902344341318
3;PROVIVE - UNIÃO QUÍMICA CONECTA;8902344341318
3;PROVIVE 1% - UNIÃO QUÍMICA;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 1 FRASCO-AMPOLA COM 50ML DE;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341318
1;PROPOFOL 10 MG ML FA X 50 ML - PROVIVE  CX C 1 FA PROVIVE CLARIS;8902344341318
3;ENCONTRE PROVIVE 10MG ML EMU INJ CT FA VD INC X 50 ML NO;8902344341318
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341318
3;ITEM Nº 42 - PROPOFOL | PREGÃO Nº 21/2020 - UASG 155017;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341318
1;PROPOFOL 10MG/ML FA;8902344341318
3;ITEM Nº 04 - PROPOFOL | PREGÃO Nº 1421/2020 - UASG 943001;8902344341318
3;PROPOFOL - MEDICINANET;8902344341318
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341318
3;PROPOFOL 10MG/ML (C1) 5 AMPOLAS - 20ML - IV - MEDICOM;8902344341318
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341318
3;PROPOFOL CADEIA LONGA 20ML (10MG/ML) -OSTEOFIX. - MATERIAL MED;8902344341318
3;PROPOFOL | CAMBER FARMACEUTICA LTDA;8902344341318
1;PROVIVE (C1);8902344341318
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341318
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341318
3;PROVIVE - COMO USAR (BULA) - GUIA DA FARMÁCIA;8902344341318
3;PROVIVE 1% (PROPOFOL) 10MG/ML, 5FA 20ML, IV, P344/98 C1, AD/PED;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 1 FRASCO-AMPOLA COM 50ML DE;8902344341318
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 50ML DE;8902344341318
1;*PROPOFOL 10MG 20ML CX C 5 AMP (PROVIVE 1%) (C1);8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
3;PROVIVE (PROPOFOL) (C1) - 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS;8902344341226
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 20ML DE;8902344341226
1;PROPOFOL  10MG/ML 20ML (PROVIVE 1%) IV UNIAO QUIMICA;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
1;PROPOFOL  10MG/ML 20ML (PROVIVE 1%) UNIAO QUIMICA;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
1;PROPOFOL  10MG/ML 20ML UNIAO QUIMICA;8902344341226
3;ENCONTRE PROPOFOL INJETAVEL 10MG ML EMU CAIXA COM 5 AMPOLAS;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOTIL) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
3;PROVIVE 10MG/ML, CAIXA COM 5 FRASCO-AMPOLAS COM 20ML DE;8902344341226
1;PROPOFOL 1  10MG/ML F/A DE 20ML;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;LIPURO 10MG/ML (AMPOLA 20ML) - MANUAL FARMACÊUTICO;8902344341226
3;PROPOFOL - MEDICINANET;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOFOL PF 1%) - NUTRIEX -;8902344341226
3;PROPOFOL CADEIA LONGA 20ML (10MG/ML) -OSTEOFIX. - MATERIAL MED;8902344341226
1;PROPOFOL 1%;8902344341226
3;AS DIFERENÇAS ENTRE: PROPOFOL 1% E 2%, QUAIS SÃO? - YOUTUBE;8902344341226
3;PROPOFOL - GUIA FARMACÊUTICO;8902344341226
3;PROPOFOL - MEDICINANET;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOFOL PF 1%) - NUTRIEX -;8902344341226
1;PROPOFOL 1% 10MG ML F A DE 20ML;8902344341226
3;PROPOFOL - MEDICINANET;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOFOL PF 1%) - NUTRIEX -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOVAN) - CRISTALIA -;8902344341226
3;PROPOFOL CADEIA LONGA 20ML (10MG/ML) -OSTEOFIX. - MATERIAL MED;8902344341226
1;PROPOFOL 1% 10MG/ML 20ML LISTA C1 IV PROVIVE UNIAO QUIMICA;8902344341226
3;ENCONTRE PROPOFOL NO CLIQUEFARMA, PREÇO E ONDE COMPRAR;8902344341226
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
3;PROVIVE - UNIÃO QUÍMICA CONECTA;8902344341226
3;PROVIVE 1% - UNIÃO QUÍMICA;8902344341226
3;REGISTRO ANVISA Nº 1049714490057 - PROVIVE - VÁLIDO - SMERP;8902344341226
1;PROPOFOL 1% 5X20 ML P344/98 (PROVIVE) C1 UNIAO QUIMICA;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;PROPOFOL (PROPOTIL) 1% 5APX20ML IV P344/98 C1-MIDFARMA;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
1;PROPOFOL 1% 5X20 ML P344/98 (PROVIVE) UNIAO QUIMICA C1;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;PROPOFOL (PROPOTIL) 1% 5APX20ML IV P344/98 C1-MIDFARMA;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
1;PROPOFOL 1% 5X20 ML P344/98 (PROVIVE) UNIAO QUIMICA C1.;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;PROPOFOL (PROPOTIL) 1% 5APX20ML IV P344/98 C1-MIDFARMA;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
1;PROPOFOL 10 MG / 20ML FABRICANTE: CLARIS P:344/98;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
1;PROPOFOL 10 MG ML EMULSAO INJETAVEL AMPOLA 20ML;8902344341226
3;ENCONTRE PROPOFOL INJETAVEL 10MG ML EMU CAIXA COM 5 AMPOLAS;8902344341226
3;ENCONTRE PROPOFOL NO CLIQUEFARMA, PREÇO E ONDE COMPRAR;8902344341226
3;PROPOFOL (INJETÁVEL 10 MG/ML) - BULASMED;8902344341226
3;PROPOFOL - MEDICINANET;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL FRESENIUS KABI 10MG/ML, CAIXA COM 5 AMPOLAS COM 20ML;8902344341226
1;PROPOFOL 10MG/20ML;8902344341226
3;PROPOFOL (MAYOPROFOL) 10MG/ML, 1%, 1FA, 20ML, IV, ESTERIL, P344/98, C1;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 5 AMPOLAS - 20ML - IV - MEDICOM;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOVAN) - CRISTALIA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) FRASCO - MAYA BIOTECH -;8902344341226
3;PROPOFOL 10MG/ML 20ML C/5AMP AD/PED IV - CIRÚRGICA SANTA CRUZ LTDA;8902344341226
3;PROPOFOL FRESENIUS KABI 10MG/ML, CAIXA COM 5 AMPOLAS COM 20ML;8902344341226
3;PROPOFOL TEUTO 10MG/ML, CAIXA COM 5 FRASCOS COM 20ML DE;8902344341226
1;PROPOFOL 10MG/20ML - EMULSAO INJETAVEL - LISTA C1;8902344341226
3;ENCONTRE PROPOFOL NO CLIQUEFARMA, PREÇO E ONDE COMPRAR;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341226
3;PROPOFOL 10MG/ML C/10 AMPOLAS 10ML (PROPOVAN) (C1);8902344341226
1;PROPOFOL 10MG/ML;8902344341226
3;ENCONTRE PROPOFOL NO CLIQUEFARMA, PREÇO E ONDE COMPRAR;8902344341226
3;PROPOFOL (INJETÁVEL 10 MG/ML) - BULASMED;8902344341226
3;PROPOFOL - GUIA FARMACÊUTICO;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOVAN) - CRISTALIA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) FRASCO - MAYA BIOTECH -;8902344341226
3;PROPOFOL 10MG/ML 50ML C/1 SER AD IV - CIRÚRGICA SANTA CRUZ LTDA;8902344341226
1;PROPOFOL 10MG/ML - 20ML - FRASCO/AMPOLA;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10 MG/ML EMULSÃO INJETÁVEL 20 ML - FARMAINDEX;8902344341226
3;PROPOFOL 10 MG/ML EMULSÃO INTRAVENOSA 20 ML - 5 FRASCOS-AMPOLA;8902344341226
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) FRASCO - MAYA BIOTECH -;8902344341226
3;PROPOFOL 10MG/ML C/10 AMPOLAS 10ML (PROPOVAN) (C1);8902344341226
1;PROPOFOL 10MG/ML - UNIAO QUIM;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;ITEM Nº 42 - PROPOFOL | PREGÃO Nº 21/2020 - UASG 155017;8902344341226
3;PROPOFOL 10MG/ML 10ML (C1) (PROVIVE 1%) - UNIAO QUIMICA -;8902344341226
1;PROPOFOL 10MG/ML 20ML;8902344341226
3;PROPOFOL (MAYOPROFOL) 10MG/ML, 1%, 1FA, 20ML, IV, ESTERIL, P344/98, C1;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 5 AMPOLAS - 20ML - IV - MEDICOM;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) FRASCO - MAYA BIOTECH -;8902344341226
3;PROPOFOL 10MG/ML 20ML C/5AMP AD/PED IV - CIRÚRGICA SANTA CRUZ LTDA;8902344341226
3;PROPOFOL FRESENIUS KABI 10MG/ML, CAIXA COM 5 AMPOLAS COM 20ML;8902344341226
1;PROPOFOL 10MG/ML 20ML (UNIAO Q/CLARIS);8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;ITEM Nº 42 - PROPOFOL | PREGÃO Nº 21/2020 - UASG 155017;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOTIL) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
1;PROPOFOL 10MG/ML 20ML - UNIAO QUIM;8902344341226
3;ENCONTRE PROPOFOL INJETAVEL 10MG ML EMU CAIXA COM 5 AMPOLAS;8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROPOTIL) - UNIAO QUIMICA -;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) (PROVIVE) - UNIAO QUIMIC -;8902344341226
1;PROPOFOL 10MG/ML 20ML FA;8902344341226
3;PROPOFOL - MEDICINANET;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 5 AMPOLAS - 20ML - IV - MEDICOM;8902344341226
3;PROPOFOL 10MG/ML 1% 5APX20ML IV ESTERIL P344/98 C1;8902344341226
3;PROPOFOL 10MG/ML 20ML (C1) FRASCO - MAYA BIOTECH -;8902344341226
3;PROPOFOL CADEIA LONGA 20ML (10MG/ML) -OSTEOFIX. - MATERIAL MED;8902344341226
1;PROPOFOL 10MG/ML 20ML FA (ITEM: );8902344341226
3;ITEM Nº 27 - PROPOFOL | PREGÃO Nº 30/2019 - UASG 926277;8902344341226
3;ITEM Nº 55 - PROPOFOL | PREGÃO Nº 31/2019 - UASG 155010;8902344341226
3;PROPOFOL 10 MG/ML C/5 AMPOLAS 20 ML (C1) - BLAU (CONTROLADO);8902344341226
3;PROPOFOL 10MG/ML (C1) 1 FRASCO-AMPOLA COM 20ML- IV;8902344341226
3;PROPOFOL 10MG/ML (C1) 5 AMPOLAS - 20ML - IV - MEDICOM;8902344341226
